"","dateupdated","cnty_cod","county","totalcases","totalcaserate","hospitalization","totaldeaths","confirmedcases","probablecases","confirmeddeaths","probabledeaths"
"970",2020-08-02 00:00:00,"2","Hartford","12701","1423","13","1412","12061","640","1092","320"
"971",2020-08-02 00:00:00,"3","Litchfield","1598","882","1","138","1535","63","117","21"
"972",2020-08-02 00:00:00,"4","Middlesex","1388","853","3","191","1327","61","153","38"
"973",2020-08-02 00:00:00,"5","New Haven","13086","1526","23","1104","12677","409","954","150"
"974",2020-08-02 00:00:00,"6","New London","1414","530","2","103","1351","63","77","26"
"975",2020-08-02 00:00:00,"7","Tolland","1050","696","0","66","989","61","52","14"
"976",2020-08-02 00:00:00,"8","Windham","712","608","1","15","703","9","14","1"
"977",2020-08-03 00:00:00,"1","Fairfield","17876","1894","15","1408","17223","653","1096","312"
"978",2020-08-03 00:00:00,"2","Hartford","12711","1424","14","1412","12071","640","1092","320"
"979",2020-08-03 00:00:00,"3","Litchfield","1600","883","1","138","1537","63","117","21"
"980",2020-08-03 00:00:00,"4","Middlesex","1391","855","4","191","1330","61","153","38"
"981",2020-08-03 00:00:00,"5","New Haven","13100","1527","23","1104","12692","408","954","150"
"982",2020-08-03 00:00:00,"6","New London","1421","533","2","103","1358","63","77","26"
"983",2020-08-03 00:00:00,"7","Tolland","1053","698","0","66","992","61","52","14"
"984",2020-08-03 00:00:00,"8","Windham","716","612","1","15","707","9","14","1"
"985",2020-08-04 00:00:00,"1","Fairfield","17912","1898","9","1408","17257","655","1096","312"
"986",2020-08-04 00:00:00,"2","Hartford","12733","1426","18","1412","12094","639","1092","320"
"987",2020-08-04 00:00:00,"3","Litchfield","1606","887","1","138","1543","63","117","21"
"988",2020-08-04 00:00:00,"4","Middlesex","1396","858","4","191","1335","61","153","38"
"989",2020-08-04 00:00:00,"5","New Haven","13118","1530","21","1104","12711","407","954","150"
"990",2020-08-04 00:00:00,"6","New London","1428","535","5","103","1366","62","77","26"
"991",2020-08-04 00:00:00,"7","Tolland","1056","700","0","66","995","61","52","14"
"992",2020-08-04 00:00:00,"8","Windham","722","617","1","15","713","9","14","1"
"993",2020-08-05 00:00:00,"1","Fairfield","17926","1899","14","1406","17270","656","1094","312"
"994",2020-08-05 00:00:00,"2","Hartford","12745","1428","20","1414","12104","641","1094","320"
"995",2020-08-05 00:00:00,"3","Litchfield","1607","887","1","138","1544","63","117","21"
"996",2020-08-05 00:00:00,"4","Middlesex","1395","858","7","191","1334","61","153","38"
"997",2020-08-05 00:00:00,"5","New Haven","13128","1531","20","1104","12719","409","954","150"
"998",2020-08-05 00:00:00,"6","New London","1431","536","4","103","1369","62","77","26"
"999",2020-08-05 00:00:00,"7","Tolland","1055","699","0","66","994","61","52","14"
"1000",2020-08-05 00:00:00,"8","Windham","724","619","0","15","715","9","14","1"
"1001",2020-08-06 00:00:00,"1","Fairfield","17956","1902","12","1408","17301","655","1096","312"
"1002",2020-08-06 00:00:00,"2","Hartford","12761","1429","18","1415","12119","642","1094","321"
"1003",2020-08-06 00:00:00,"3","Litchfield","1610","889","1","138","1547","63","117","21"
"1004",2020-08-06 00:00:00,"4","Middlesex","1396","858","6","192","1335","61","154","38"
"1005",2020-08-06 00:00:00,"5","New Haven","13145","1533","22","1104","12733","412","954","150"
"1006",2020-08-06 00:00:00,"6","New London","1433","537","6","103","1371","62","77","26"
"1007",2020-08-06 00:00:00,"7","Tolland","1056","700","0","66","995","61","52","14"
"1008",2020-08-06 00:00:00,"8","Windham","726","620","0","15","717","9","14","1"
"1009",2020-08-09 00:00:00,"1","Fairfield","18035","1911","21","1409","17376","659","1097","312"
"1010",2020-08-09 00:00:00,"2","Hartford","12800","1434","13","1415","12155","645","1094","321"
"1011",2020-08-09 00:00:00,"3","Litchfield","1615","892","1","138","1550","65","117","21"
"1012",2020-08-09 00:00:00,"4","Middlesex","1405","864","10","192","1343","62","154","38"
"1013",2020-08-09 00:00:00,"5","New Haven","13224","1542","17","1106","12807","417","955","151"
"1014",2020-08-09 00:00:00,"6","New London","1457","546","2","103","1395","62","77","26"
"1015",2020-08-09 00:00:00,"7","Tolland","1056","700","0","66","995","61","52","14"
"1016",2020-08-09 00:00:00,"8","Windham","738","631","0","15","729","9","14","1"
"1017",2020-08-10 00:00:00,"1","Fairfield","18081","1916","24","1409","17421","660","1097","312"
"1018",2020-08-10 00:00:00,"2","Hartford","12826","1437","14","1415","12183","643","1095","320"
"1019",2020-08-10 00:00:00,"3","Litchfield","1618","893","1","138","1553","65","117","21"
"1020",2020-08-10 00:00:00,"4","Middlesex","1408","865","8","192","1346","62","154","38"
"1021",2020-08-10 00:00:00,"5","New Haven","13240","1544","20","1106","12821","419","955","151"
"1022",2020-08-10 00:00:00,"6","New London","1467","550","3","103","1403","64","77","26"
"1023",2020-08-10 00:00:00,"7","Tolland","1056","700","0","66","995","61","52","14"
"1024",2020-08-10 00:00:00,"8","Windham","745","637","0","15","735","10","14","1"
"1025",2020-08-11 00:00:00,"1","Fairfield","18088","1916","18","1410","17427","661","1098","312"
"1026",2020-08-11 00:00:00,"2","Hartford","12830","1437","15","1416","12184","646","1096","320"
"1027",2020-08-11 00:00:00,"3","Litchfield","1617","893","0","139","1552","65","118","21"
"1028",2020-08-11 00:00:00,"4","Middlesex","1408","865","8","192","1345","63","154","38"
"1029",2020-08-11 00:00:00,"5","New Haven","13254","1545","14","1109","12834","420","957","152"
"1030",2020-08-11 00:00:00,"6","New London","1469","551","3","104","1404","65","78","26"
"1031",2020-08-11 00:00:00,"7","Tolland","1056","700","0","65","995","61","51","14"
"1032",2020-08-11 00:00:00,"8","Windham","748","639","0","15","738","10","14","1"
"1033",2020-08-12 00:00:00,"1","Fairfield","18126","1920","21","1410","17461","665","1098","312"
"1034",2020-08-12 00:00:00,"2","Hartford","12855","1440","16","1416","12207","648","1096","320"
"1035",2020-08-12 00:00:00,"3","Litchfield","1620","894","0","139","1554","66","118","21"
"1036",2020-08-12 00:00:00,"4","Middlesex","1411","867","8","192","1348","63","154","38"
"1037",2020-08-12 00:00:00,"5","New Haven","13272","1548","16","1109","12852","420","957","152"
"1038",2020-08-12 00:00:00,"6","New London","1475","553","2","104","1410","65","78","26"
"1039",2020-08-12 00:00:00,"7","Tolland","1056","700","0","65","995","61","51","14"
"1040",2020-08-12 00:00:00,"8","Windham","751","642","0","15","741","10","14","1"
"1041",2020-08-13 00:00:00,"1","Fairfield","18160","1924","17","1410","17494","666","1098","312"
"1042",2020-08-13 00:00:00,"2","Hartford","12871","1442","14","1419","12221","650","1099","320"
"1043",2020-08-13 00:00:00,"3","Litchfield","1632","901","0","139","1565","67","118","21"
"1044",2020-08-13 00:00:00,"4","Middlesex","1414","869","6","192","1351","63","154","38"
"1045",2020-08-13 00:00:00,"5","New Haven","13316","1553","17","1109","12896","420","957","152"
"1046",2020-08-13 00:00:00,"6","New London","1477","554","2","104","1414","63","78","26"
"1047",2020-08-13 00:00:00,"7","Tolland","1056","700","0","65","995","61","51","14"
"1048",2020-08-13 00:00:00,"8","Windham","755","645","0","15","745","10","14","1"
"1049",2020-08-16 00:00:00,"1","Fairfield","18317","1941","11","1411","17648","669","1099","312"
"1050",2020-08-16 00:00:00,"2","Hartford","12956","1451","7","1420","12308","648","1100","320"
"1051",2020-08-16 00:00:00,"3","Litchfield","1637","904","0","139","1570","67","118","21"
"1052",2020-08-16 00:00:00,"4","Middlesex","1425","876","4","192","1363","62","154","38"
"1053",2020-08-16 00:00:00,"5","New Haven","13378","1560","18","1109","12956","422","957","152"
"1054",2020-08-16 00:00:00,"6","New London","1499","562","2","105","1433","66","79","26"
"1055",2020-08-16 00:00:00,"7","Tolland","1059","702","0","65","997","62","51","14"
"1056",2020-08-16 00:00:00,"8","Windham","762","651","0","15","752","10","14","1"
"1057",2020-08-17 00:00:00,"1","Fairfield","18322","1941","14","1411","17650","672","1098","313"
"1058",2020-08-17 00:00:00,"2","Hartford","12949","1451","9","1420","12301","648","1100","320"
"1059",2020-08-17 00:00:00,"3","Litchfield","1636","903","0","139","1569","67","118","21"
"1060",2020-08-17 00:00:00,"4","Middlesex","1424","875","4","192","1362","62","154","38"
"1061",2020-08-17 00:00:00,"5","New Haven","13376","1560","18","1109","12954","422","957","152"
"1062",2020-08-17 00:00:00,"6","New London","1497","561","2","105","1431","66","79","26"
"1063",2020-08-17 00:00:00,"7","Tolland","1075","712","0","65","1013","62","51","14"
"1064",2020-08-17 00:00:00,"8","Windham","762","651","0","15","752","10","14","1"
"1065",2020-08-18 00:00:00,"1","Fairfield","18347","1944","12","1410","17671","676","1097","313"
"1066",2020-08-18 00:00:00,"2","Hartford","12956","1451","9","1419","12308","648","1100","319"
"1067",2020-08-18 00:00:00,"3","Litchfield","1638","904","0","139","1570","68","118","21"
"1068",2020-08-18 00:00:00,"4","Middlesex","1425","876","4","192","1363","62","154","38"
"1069",2020-08-18 00:00:00,"5","New Haven","13388","1561","21","1111","12965","423","959","152"
"1070",2020-08-18 00:00:00,"6","New London","1499","562","3","106","1433","66","79","27"
"1071",2020-08-18 00:00:00,"7","Tolland","1081","716","0","65","1019","62","51","14"
"1072",2020-08-18 00:00:00,"8","Windham","767","655","0","15","757","10","14","1"
"1073",2020-08-19 00:00:00,"1","Fairfield","18401","1950","11","1410","17722","679","1097","313"
"1074",2020-08-19 00:00:00,"2","Hartford","12978","1454","9","1420","12330","648","1100","320"
"1075",2020-08-19 00:00:00,"3","Litchfield","1642","907","0","139","1573","69","118","21"
"1076",2020-08-19 00:00:00,"4","Middlesex","1425","876","5","192","1363","62","154","38"
"1077",2020-08-19 00:00:00,"5","New Haven","13422","1565","20","1111","12999","423","959","152"
"1078",2020-08-19 00:00:00,"6","New London","1503","563","2","106","1437","66","79","27"
"1079",2020-08-19 00:00:00,"7","Tolland","1082","717","0","65","1019","63","51","14"
"1080",2020-08-19 00:00:00,"8","Windham","767","655","0","15","757","10","14","1"
"1081",2020-08-20 00:00:00,"1","Fairfield","18434","1953","12","1411","17749","685","1098","313"
"1082",2020-08-20 00:00:00,"2","Hartford","13002","1456","14","1422","12355","647","1102","320"
"1083",2020-08-20 00:00:00,"3","Litchfield","1645","908","0","139","1576","69","118","21"
"1084",2020-08-20 00:00:00,"4","Middlesex","1426","877","5","192","1364","62","154","38"
"1085",2020-08-20 00:00:00,"5","New Haven","13442","1567","20","1111","13013","429","959","152"
"1086",2020-08-20 00:00:00,"6","New London","1505","564","3","105","1438","67","78","27"
"1087",2020-08-20 00:00:00,"7","Tolland","1083","718","0","65","1020","63","51","14"
"1088",2020-08-20 00:00:00,"8","Windham","768","656","0","15","758","10","14","1"
"1089",2020-08-23 00:00:00,"1","Fairfield","18605","1971","12","1411","17899","706","1098","313"
"1090",2020-08-23 00:00:00,"2","Hartford","13180","1476","14","1422","12532","648","1102","320"
"1091",2020-08-23 00:00:00,"3","Litchfield","1658","915","0","139","1588","70","118","21"
"1092",2020-08-23 00:00:00,"4","Middlesex","1434","881","5","192","1371","63","154","38"
"1093",2020-08-23 00:00:00,"5","New Haven","13518","1576","22","1111","13083","435","959","152"
"1094",2020-08-23 00:00:00,"6","New London","1517","569","4","105","1450","67","78","27"
"1095",2020-08-23 00:00:00,"7","Tolland","1085","719","0","65","1023","62","51","14"
"1096",2020-08-23 00:00:00,"8","Windham","780","667","0","15","770","10","14","1"
"1097",2020-08-24 00:00:00,"1","Fairfield","18622","1973","15","1412","17916","706","1099","313"
"1098",2020-08-24 00:00:00,"2","Hartford","13184","1477","15","1424","12538","646","1105","319"
"1099",2020-08-24 00:00:00,"3","Litchfield","1658","915","0","139","1588","70","118","21"
"1100",2020-08-24 00:00:00,"4","Middlesex","1436","883","5","192","1373","63","154","38"
"1101",2020-08-24 00:00:00,"5","New Haven","13524","1577","20","1110","13091","433","960","150"
"1102",2020-08-24 00:00:00,"6","New London","1520","570","4","106","1453","67","79","27"
"1103",2020-08-24 00:00:00,"7","Tolland","1090","722","0","65","1028","62","51","14"
"1104",2020-08-24 00:00:00,"8","Windham","780","667","0","15","770","10","14","1"
"1105",2020-08-25 00:00:00,"1","Fairfield","18667","1978","16","1413","17955","712","1099","314"
"1106",2020-08-25 00:00:00,"2","Hartford","13273","1487","15","1424","12627","646","1105","319"
"1107",2020-08-25 00:00:00,"3","Litchfield","1662","918","0","139","1590","72","118","21"
"1108",2020-08-25 00:00:00,"4","Middlesex","1437","883","4","192","1374","63","154","38"
"1109",2020-08-25 00:00:00,"5","New Haven","13556","1581","19","1109","13118","438","959","150"
"1110",2020-08-25 00:00:00,"6","New London","1526","572","3","106","1458","68","79","27"
"1111",2020-08-25 00:00:00,"7","Tolland","1093","724","0","65","1027","66","51","14"
"1112",2020-08-25 00:00:00,"8","Windham","785","671","0","15","775","10","14","1"
"1113",2020-08-26 00:00:00,"1","Fairfield","18721","1984","15","1413","18005","716","1099","314"
"1114",2020-08-26 00:00:00,"2","Hartford","13307","1491","14","1426","12660","647","1105","321"
"1115",2020-08-26 00:00:00,"3","Litchfield","1673","924","0","139","1600","73","118","21"
"1116",2020-08-26 00:00:00,"4","Middlesex","1438","884","2","192","1375","63","154","38"
"1117",2020-08-26 00:00:00,"5","New Haven","13584","1584","21","1109","13143","441","959","150"
"1118",2020-08-26 00:00:00,"6","New London","1526","572","4","106","1459","67","79","27"
"1119",2020-08-26 00:00:00,"7","Tolland","1112","737","0","65","1045","67","51","14"
"1120",2020-08-26 00:00:00,"8","Windham","785","671","0","15","775","10","14","1"
"1121",2020-08-27 00:00:00,"1","Fairfield","18774","1989","14","1413","18049","725","1099","314"
"1122",2020-08-27 00:00:00,"2","Hartford","13392","1500","17","1426","12739","653","1105","321"
"1123",2020-08-27 00:00:00,"3","Litchfield","1688","932","1","139","1614","74","118","21"
"1124",2020-08-27 00:00:00,"4","Middlesex","1446","889","2","192","1382","64","154","38"
"1125",2020-08-27 00:00:00,"5","New Haven","13622","1588","22","1109","13177","445","959","150"
"1126",2020-08-27 00:00:00,"6","New London","1554","582","3","106","1486","68","79","27"
"1127",2020-08-27 00:00:00,"7","Tolland","1126","746","0","65","1059","67","51","14"
"1128",2020-08-27 00:00:00,"8","Windham","789","674","1","15","779","10","14","1"
"1129",2020-08-30 00:00:00,"1","Fairfield","18903","2003","14","1414","18165","738","1100","314"
"1130",2020-08-30 00:00:00,"2","Hartford","13504","1513","13","1425","12845","659","1104","321"
"1131",2020-08-30 00:00:00,"3","Litchfield","1709","944","1","138","1636","73","118","20"
"1132",2020-08-30 00:00:00,"4","Middlesex","1455","894","4","192","1391","64","154","38"
"1133",2020-08-30 00:00:00,"5","New Haven","13675","1595","16","1109","13230","445","959","150"
"1134",2020-08-30 00:00:00,"6","New London","1577","591","4","107","1509","68","80","27"
"1135",2020-08-30 00:00:00,"7","Tolland","1145","759","0","65","1078","67","51","14"
"1136",2020-08-30 00:00:00,"8","Windham","801","684","0","15","791","10","14","1"
"1137",2020-08-31 00:00:00,"1","Fairfield","18939","2007","13","1415","18204","735","1101","314"
"1138",2020-08-31 00:00:00,"2","Hartford","13529","1516","15","1425","12870","659","1104","321"
"1139",2020-08-31 00:00:00,"3","Litchfield","1713","946","1","138","1640","73","118","20"
"1140",2020-08-31 00:00:00,"4","Middlesex","1466","901","5","192","1402","64","154","38"
"1141",2020-08-31 00:00:00,"5","New Haven","13711","1599","17","1109","13266","445","959","150"
"1142",2020-08-31 00:00:00,"6","New London","1587","595","4","107","1519","68","80","27"
"1143",2020-08-31 00:00:00,"7","Tolland","1147","760","0","65","1080","67","51","14"
"1144",2020-08-31 00:00:00,"8","Windham","807","690","1","15","797","10","14","1"
"1145",2020-09-01 00:00:00,"1","Fairfield","18965","2009","16","1415","18229","736","1101","314"
"1146",2020-09-01 00:00:00,"2","Hartford","13561","1519","14","1426","12901","660","1105","321"
"1147",2020-09-01 00:00:00,"3","Litchfield","1717","948","2","138","1644","73","118","20"
"1148",2020-09-01 00:00:00,"4","Middlesex","1469","903","5","192","1405","64","154","38"
"1149",2020-09-01 00:00:00,"5","New Haven","13736","1602","22","1109","13288","448","959","150"
"1150",2020-09-01 00:00:00,"6","New London","1590","596","6","107","1522","68","80","27"
"1151",2020-09-01 00:00:00,"7","Tolland","1153","764","0","65","1085","68","51","14"
"1152",2020-09-01 00:00:00,"8","Windham","810","692","0","15","800","10","14","1"
